lat_degs,lat_mins,lat_secs,lon_degs,lon_mins,lon_secs
-6.000000,8.000000,56.118120,71.000000,31.000000,27.497640
-6.000000,8.000000,56.023080,71.000000,31.000000,27.295320
-6.000000,8.000000,55.927320,71.000000,31.000000,27.095880
-6.000000,8.000000,55.832280,71.000000,31.000000,26.896800
-6.000000,8.000000,55.744080,71.000000,31.000000,26.713920
-6.000000,8.000000,55.652280,71.000000,31.000000,26.528880
-6.000000,8.000000,55.477320,71.000000,31.000000,26.182920
-6.000000,8.000000,55.388400,71.000000,31.000000,26.000760
-6.000000,8.000000,55.307760,71.000000,31.000000,25.832280
-6.000000,8.000000,55.233240,71.000000,31.000000,25.673880
-6.000000,8.000000,55.159080,71.000000,31.000000,25.518360
-6.000000,8.000000,55.082400,71.000000,31.000000,25.357080
-6.000000,8.000000,55.005720,71.000000,31.000000,25.196520
-6.000000,8.000000,54.930480,71.000000,31.000000,25.036320
-6.000000,8.000000,54.858480,71.000000,31.000000,24.877920
-6.000000,8.000000,54.789720,71.000000,31.000000,24.722400
-6.000000,8.000000,54.720960,71.000000,31.000000,24.569400
-6.000000,8.000000,54.650760,71.000000,31.000000,24.421080
-6.000000,8.000000,54.582000,71.000000,31.000000,24.276720
-6.000000,8.000000,54.514320,71.000000,31.000000,24.134520
-6.000000,8.000000,54.445560,71.000000,31.000000,23.993400
-6.000000,8.000000,54.376080,71.000000,31.000000,23.854440
-6.000000,8.000000,54.304080,71.000000,31.000000,23.709360
-6.000000,8.000000,54.242880,71.000000,31.000000,23.578680
-6.000000,8.000000,54.177720,71.000000,31.000000,23.434680
-6.000000,8.000000,54.115080,71.000000,31.000000,23.293560
-6.000000,8.000000,54.049200,71.000000,31.000000,23.149920
-6.000000,8.000000,53.984400,71.000000,31.000000,23.005920
-6.000000,8.000000,53.921400,71.000000,31.000000,22.864800
-6.000000,8.000000,53.856960,71.000000,31.000000,22.723680
-6.000000,8.000000,53.789640,71.000000,31.000000,22.583280
-6.000000,8.000000,53.718720,71.000000,31.000000,22.433520
-6.000000,8.000000,53.661480,71.000000,31.000000,22.302120
-6.000000,8.000000,53.602440,71.000000,31.000000,22.158840
-6.000000,8.000000,53.539440,71.000000,31.000000,22.008360
-6.000000,8.000000,53.480760,71.000000,31.000000,21.878040
-6.000000,8.000000,53.418120,71.000000,31.000000,21.741960
-6.000000,8.000000,53.355120,71.000000,31.000000,21.609480
-6.000000,8.000000,53.289960,71.000000,31.000000,21.480600
-6.000000,8.000000,53.229120,71.000000,31.000000,21.362520
-6.000000,8.000000,53.167200,71.000000,31.000000,21.239040
-6.000000,8.000000,53.110320,71.000000,31.000000,21.116640
-6.000000,8.000000,53.059560,71.000000,31.000000,20.993880
-6.000000,8.000000,53.010240,71.000000,31.000000,20.866080
-6.000000,8.000000,52.962720,71.000000,31.000000,20.743680
-6.000000,8.000000,52.909800,71.000000,31.000000,20.610840
-6.000000,8.000000,52.855440,71.000000,31.000000,20.477640
-6.000000,8.000000,52.799280,71.000000,31.000000,20.347680
-6.000000,8.000000,52.737360,71.000000,31.000000,20.220600
-6.000000,8.000000,52.673640,71.000000,31.000000,20.098560
-6.000000,8.000000,52.611720,71.000000,31.000000,19.980840
-6.000000,8.000000,52.555920,71.000000,31.000000,19.868160
-6.000000,8.000000,52.507680,71.000000,31.000000,19.754400
-6.000000,8.000000,52.461600,71.000000,31.000000,19.635240
-6.000000,8.000000,52.413360,71.000000,31.000000,19.506000
-6.000000,8.000000,52.360800,71.000000,31.000000,19.372080
-6.000000,8.000000,52.302120,71.000000,31.000000,19.237080
-6.000000,8.000000,52.238760,71.000000,31.000000,19.104240
-6.000000,8.000000,52.172520,71.000000,31.000000,18.972840
-6.000000,8.000000,52.105560,71.000000,31.000000,18.845040
-6.000000,8.000000,52.037520,71.000000,31.000000,18.716520
-6.000000,8.000000,51.973080,71.000000,31.000000,18.590880
-6.000000,8.000000,51.915120,71.000000,31.000000,18.464880
-6.000000,8.000000,51.863280,71.000000,31.000000,18.336360
-6.000000,8.000000,51.811800,71.000000,31.000000,18.200280
-6.000000,8.000000,51.754560,71.000000,31.000000,18.052320
-6.000000,8.000000,51.695880,71.000000,31.000000,17.910120
-6.000000,8.000000,51.629640,71.000000,31.000000,17.762160
-6.000000,8.000000,51.558720,71.000000,31.000000,17.618880
-6.000000,8.000000,51.487800,71.000000,31.000000,17.482440
-6.000000,8.000000,51.421200,71.000000,31.000000,17.351400
-6.000000,8.000000,51.360720,71.000000,31.000000,17.224680
-6.000000,8.000000,51.304560,71.000000,31.000000,17.096520
-6.000000,8.000000,51.248760,71.000000,31.000000,16.963320
-6.000000,8.000000,51.190080,71.000000,31.000000,16.823280
-6.000000,8.000000,51.132480,71.000000,31.000000,16.690440
-6.000000,8.000000,51.065880,71.000000,31.000000,16.544280
-6.000000,8.000000,50.939880,71.000000,31.000000,16.278600
-6.000000,8.000000,50.872920,71.000000,31.000000,16.139640
-6.000000,8.000000,50.807040,71.000000,31.000000,16.000320
-6.000000,8.000000,50.739000,71.000000,31.000000,15.850200
-6.000000,8.000000,50.680320,71.000000,31.000000,15.719520
-6.000000,8.000000,50.614440,71.000000,31.000000,15.577320
-6.000000,8.000000,50.546760,71.000000,31.000000,15.433320
-6.000000,8.000000,50.475120,71.000000,31.000000,15.281040
-6.000000,8.000000,50.409240,71.000000,31.000000,15.138120
-6.000000,8.000000,50.340840,71.000000,31.000000,14.988000
-6.000000,8.000000,50.272800,71.000000,31.000000,14.836800
-6.000000,8.000000,50.203320,71.000000,31.000000,14.683440
-6.000000,8.000000,50.124840,71.000000,31.000000,14.514240
-6.000000,8.000000,50.054280,71.000000,31.000000,14.365200
-6.000000,8.000000,49.975440,71.000000,31.000000,14.197440
-6.000000,8.000000,49.895160,71.000000,31.000000,14.026800
-6.000000,8.000000,49.810200,71.000000,31.000000,13.845720
-6.000000,8.000000,49.724880,71.000000,31.000000,13.663560
-6.000000,8.000000,49.643520,71.000000,31.000000,13.490040
-6.000000,8.000000,49.559640,71.000000,31.000000,13.306800
-6.000000,8.000000,49.474680,71.000000,31.000000,13.121760
-6.000000,8.000000,49.386120,71.000000,31.000000,12.928800
-6.000000,8.000000,49.302240,71.000000,31.000000,12.747000
-6.000000,8.000000,49.217280,71.000000,31.000000,12.563760
-6.000000,8.000000,49.130880,71.000000,31.000000,12.382320
-6.000000,8.000000,49.044120,71.000000,31.000000,12.202320
-6.000000,8.000000,48.957720,71.000000,31.000000,12.020520
-6.000000,8.000000,48.879600,71.000000,31.000000,11.849160
-6.000000,8.000000,48.798960,71.000000,31.000000,11.668440
-6.000000,8.000000,48.720120,71.000000,31.000000,11.497080
-6.000000,8.000000,48.633000,71.000000,31.000000,11.318160
-6.000000,8.000000,48.549840,71.000000,31.000000,11.151840
-6.000000,8.000000,48.463800,71.000000,31.000000,10.980120
-6.000000,8.000000,48.379920,71.000000,31.000000,10.808400
-6.000000,8.000000,48.300000,71.000000,31.000000,10.637400
-6.000000,8.000000,48.218280,71.000000,31.000000,10.457400
-6.000000,8.000000,48.133680,71.000000,31.000000,10.270200
-6.000000,8.000000,48.046200,71.000000,31.000000,10.082280
-6.000000,8.000000,47.959080,71.000000,31.000000,9.897600
-6.000000,8.000000,47.860800,71.000000,31.000000,9.685920
-6.000000,8.000000,47.768640,71.000000,31.000000,9.482160
-6.000000,8.000000,47.672520,71.000000,31.000000,9.280200
-6.000000,8.000000,47.569560,71.000000,31.000000,9.071040
-6.000000,8.000000,47.468040,71.000000,31.000000,8.861160
-6.000000,8.000000,47.369760,71.000000,31.000000,8.652360
-6.000000,8.000000,47.263200,71.000000,31.000000,8.427000
-6.000000,8.000000,47.167800,71.000000,31.000000,8.229720
-6.000000,8.000000,47.064840,71.000000,31.000000,8.018040
-6.000000,8.000000,46.963320,71.000000,31.000000,7.813920
-6.000000,8.000000,46.861080,71.000000,31.000000,7.610160
-6.000000,8.000000,46.763160,71.000000,31.000000,7.419360
-6.000000,8.000000,46.660200,71.000000,31.000000,7.220640
-6.000000,8.000000,46.563720,71.000000,31.000000,7.024080
-6.000000,8.000000,46.467600,71.000000,31.000000,6.816360
-6.000000,8.000000,46.378320,71.000000,31.000000,6.621960
-6.000000,8.000000,46.283640,71.000000,31.000000,6.414960
-6.000000,8.000000,46.185720,71.000000,31.000000,6.204000
-6.000000,8.000000,46.081320,71.000000,31.000000,5.989440
-6.000000,8.000000,45.974040,71.000000,31.000000,5.775240
-6.000000,8.000000,45.863160,71.000000,31.000000,5.554920
-6.000000,8.000000,45.762360,71.000000,31.000000,5.350080
-6.000000,8.000000,45.659040,71.000000,31.000000,5.135880
-6.000000,8.000000,45.551040,71.000000,31.000000,4.917000
-6.000000,8.000000,45.450960,71.000000,31.000000,4.714680
-6.000000,8.000000,45.344760,71.000000,31.000000,4.494000
-6.000000,8.000000,45.255480,71.000000,31.000000,4.305360
-6.000000,8.000000,45.157200,71.000000,31.000000,4.104120
-6.000000,8.000000,45.056760,71.000000,31.000000,3.898920
-6.000000,8.000000,44.955240,71.000000,31.000000,3.689760
-6.000000,8.000000,44.854440,71.000000,31.000000,3.480960
-6.000000,8.000000,44.754360,71.000000,31.000000,3.271080
-6.000000,8.000000,44.655360,71.000000,31.000000,3.061200
-6.000000,8.000000,44.552040,71.000000,31.000000,2.848800
-6.000000,8.000000,44.446920,71.000000,31.000000,2.641440
-6.000000,8.000000,44.342880,71.000000,31.000000,2.433360
-6.000000,8.000000,44.239920,71.000000,31.000000,2.224200
-6.000000,8.000000,44.132280,71.000000,31.000000,2.008560
-6.000000,8.000000,44.031840,71.000000,31.000000,1.804800
-6.000000,8.000000,43.925280,71.000000,31.000000,1.585920
-6.000000,8.000000,43.828440,71.000000,31.000000,1.380360
-6.000000,8.000000,43.728360,71.000000,31.000000,1.171200
-6.000000,8.000000,43.626480,71.000000,31.000000,0.963120
-6.000000,8.000000,43.507680,71.000000,31.000000,0.721560
-6.000000,8.000000,43.427040,71.000000,31.000000,0.553800
-6.000000,8.000000,43.334160,71.000000,31.000000,0.353280
-6.000000,8.000000,43.242720,71.000000,31.000000,0.154200
-6.000000,8.000000,43.144440,71.000000,30.000000,59.944680
-6.000000,8.000000,43.055160,71.000000,30.000000,59.762520
-6.000000,8.000000,42.955800,71.000000,30.000000,59.565240
-6.000000,8.000000,42.862560,71.000000,30.000000,59.381640
-6.000000,8.000000,42.765000,71.000000,30.000000,59.191560
-6.000000,8.000000,42.661680,71.000000,30.000000,58.994640
-6.000000,8.000000,42.570240,71.000000,30.000000,58.814640
-6.000000,8.000000,42.481680,71.000000,30.000000,58.628160
-6.000000,8.000000,42.397800,71.000000,30.000000,58.443120
-6.000000,8.000000,42.312480,71.000000,30.000000,58.261680
-6.000000,8.000000,42.226800,71.000000,30.000000,58.081320
-6.000000,8.000000,42.144720,71.000000,30.000000,57.901680
-6.000000,8.000000,42.063360,71.000000,30.000000,57.721680
-6.000000,8.000000,41.978400,71.000000,30.000000,57.534840
-6.000000,8.000000,41.895960,71.000000,30.000000,57.359880
-6.000000,8.000000,41.804520,71.000000,30.000000,57.178800
-6.000000,8.000000,41.707320,71.000000,30.000000,56.987640
-6.000000,8.000000,41.614080,71.000000,30.000000,56.796840
-6.000000,8.000000,41.523000,71.000000,30.000000,56.601000
-6.000000,8.000000,41.430120,71.000000,30.000000,56.397600
-6.000000,8.000000,41.335080,71.000000,30.000000,56.201040
-6.000000,8.000000,41.235360,71.000000,30.000000,56.000160
-6.000000,8.000000,41.138880,71.000000,30.000000,55.800360
-6.000000,8.000000,41.041680,71.000000,30.000000,55.602000
-6.000000,8.000000,40.948080,71.000000,30.000000,55.409400
-6.000000,8.000000,40.859160,71.000000,30.000000,55.224000
-6.000000,8.000000,40.769520,71.000000,30.000000,55.042560
-6.000000,8.000000,40.679160,71.000000,30.000000,54.862200
-6.000000,8.000000,40.587000,71.000000,30.000000,54.680400
-6.000000,8.000000,40.493040,71.000000,30.000000,54.492480
-6.000000,8.000000,40.397640,71.000000,30.000000,54.304200
-6.000000,8.000000,40.304760,71.000000,30.000000,54.117720
-6.000000,8.000000,40.214040,71.000000,30.000000,53.935200
-6.000000,8.000000,40.127640,71.000000,30.000000,53.758080
-6.000000,8.000000,40.048080,71.000000,30.000000,53.585280
-6.000000,8.000000,39.969960,71.000000,30.000000,53.409960
-6.000000,8.000000,39.895800,71.000000,30.000000,53.236080
-6.000000,8.000000,39.818040,71.000000,30.000000,53.056440
-6.000000,8.000000,39.745680,71.000000,30.000000,52.899840
-6.000000,8.000000,39.665400,71.000000,30.000000,52.731000
-6.000000,8.000000,39.590520,71.000000,30.000000,52.575120
-6.000000,8.000000,39.513480,71.000000,30.000000,52.410600
-6.000000,8.000000,39.439680,71.000000,30.000000,52.248600
-6.000000,8.000000,39.362280,71.000000,30.000000,52.072560
-6.000000,8.000000,39.297480,71.000000,30.000000,51.918120
-6.000000,8.000000,39.224400,71.000000,30.000000,51.751080
-6.000000,8.000000,39.144120,71.000000,30.000000,51.579360
-6.000000,8.000000,39.059160,71.000000,30.000000,51.405120
-6.000000,8.000000,38.970960,71.000000,30.000000,51.230160
-6.000000,8.000000,38.880240,71.000000,30.000000,51.056640
-6.000000,8.000000,38.788440,71.000000,30.000000,50.879160
-6.000000,8.000000,38.707800,71.000000,30.000000,50.720040
-6.000000,8.000000,38.626080,71.000000,30.000000,50.558400
-6.000000,8.000000,38.545080,71.000000,30.000000,50.395320
-6.000000,8.000000,38.468040,71.000000,30.000000,50.235840
-6.000000,8.000000,38.388480,71.000000,30.000000,50.073120
-6.000000,8.000000,38.306040,71.000000,30.000000,49.907520
-6.000000,8.000000,38.227920,71.000000,30.000000,49.752720
-6.000000,8.000000,38.146200,71.000000,30.000000,49.594320
-6.000000,8.000000,38.064840,71.000000,30.000000,49.433760
-6.000000,8.000000,37.983480,71.000000,30.000000,49.270680
-6.000000,8.000000,37.908960,71.000000,30.000000,49.119480
-6.000000,8.000000,37.832640,71.000000,30.000000,48.965040
-6.000000,8.000000,37.759200,71.000000,30.000000,48.813840
-6.000000,8.000000,37.619520,71.000000,30.000000,48.516480
-6.000000,8.000000,37.554360,71.000000,30.000000,48.366360
-6.000000,8.000000,37.487760,71.000000,30.000000,48.211920
-6.000000,8.000000,37.417920,71.000000,30.000000,48.054240
-6.000000,8.000000,37.344840,71.000000,30.000000,47.895120
-6.000000,8.000000,37.269960,71.000000,30.000000,47.736720
-6.000000,8.000000,37.196520,71.000000,30.000000,47.580840
-6.000000,8.000000,37.120920,71.000000,30.000000,47.424960
-6.000000,8.000000,37.048560,71.000000,30.000000,47.277000
-6.000000,8.000000,36.977640,71.000000,30.000000,47.131200
-6.000000,8.000000,36.907440,71.000000,30.000000,46.987560
-6.000000,8.000000,36.836160,71.000000,30.000000,46.845360
-6.000000,8.000000,36.763800,71.000000,30.000000,46.701720
-6.000000,8.000000,36.692880,71.000000,30.000000,46.558080
-6.000000,8.000000,36.628440,71.000000,30.000000,46.424520
-6.000000,8.000000,36.562560,71.000000,30.000000,46.286280
-6.000000,8.000000,36.496680,71.000000,30.000000,46.148400
-6.000000,8.000000,36.430440,71.000000,30.000000,46.010520
-6.000000,8.000000,36.364560,71.000000,30.000000,45.873720
-6.000000,8.000000,36.300840,71.000000,30.000000,45.738360
-6.000000,8.000000,36.235680,71.000000,30.000000,45.602640
-6.000000,8.000000,36.169080,71.000000,30.000000,45.467640
-6.000000,8.000000,36.102840,71.000000,30.000000,45.333720
-6.000000,8.000000,36.037320,71.000000,30.000000,45.200160
-6.000000,8.000000,35.970720,71.000000,30.000000,45.068400
-6.000000,8.000000,35.905920,71.000000,30.000000,44.939520
-6.000000,8.000000,35.844000,71.000000,30.000000,44.811360
-6.000000,8.000000,35.780280,71.000000,30.000000,44.676360
-6.000000,8.000000,35.724840,71.000000,30.000000,44.561520
-6.000000,8.000000,35.664720,71.000000,30.000000,44.437320
-6.000000,8.000000,35.606400,71.000000,30.000000,44.313480
-6.000000,8.000000,35.549520,71.000000,30.000000,44.187840
-6.000000,8.000000,35.492640,71.000000,30.000000,44.061120
-6.000000,8.000000,35.432160,71.000000,30.000000,43.932600
-6.000000,8.000000,35.369160,71.000000,30.000000,43.799760
-6.000000,8.000000,35.310840,71.000000,30.000000,43.676280
-6.000000,8.000000,35.249280,71.000000,30.000000,43.548480
-6.000000,8.000000,35.188440,71.000000,30.000000,43.422120
-6.000000,8.000000,35.126160,71.000000,30.000000,43.292160
-6.000000,8.000000,35.065680,71.000000,30.000000,43.162560
-6.000000,8.000000,35.005920,71.000000,30.000000,43.027920
-6.000000,8.000000,34.946160,71.000000,30.000000,42.893280
-6.000000,8.000000,34.884240,71.000000,30.000000,42.759720
-6.000000,8.000000,34.820160,71.000000,30.000000,42.624000
-6.000000,8.000000,34.757160,71.000000,30.000000,42.490440
-6.000000,8.000000,34.696680,71.000000,30.000000,42.361920
-6.000000,8.000000,34.635840,71.000000,30.000000,42.234480
-6.000000,8.000000,34.575360,71.000000,30.000000,42.107760
-6.000000,8.000000,34.515960,71.000000,30.000000,41.980680
-6.000000,8.000000,34.456920,71.000000,30.000000,41.852160
-6.000000,8.000000,34.395360,71.000000,30.000000,41.719680
-6.000000,8.000000,34.332720,71.000000,30.000000,41.583960
-6.000000,8.000000,34.272960,71.000000,30.000000,41.456160
-6.000000,8.000000,34.208160,71.000000,30.000000,41.313600
-6.000000,8.000000,34.153440,71.000000,30.000000,41.199480
-6.000000,8.000000,34.091160,71.000000,30.000000,41.072760
-6.000000,8.000000,34.034640,71.000000,30.000000,40.959360
-6.000000,8.000000,33.977760,71.000000,30.000000,40.844520
-6.000000,8.000000,33.920520,71.000000,30.000000,40.731120
-6.000000,8.000000,33.864720,71.000000,30.000000,40.617360
-6.000000,8.000000,33.810360,71.000000,30.000000,40.502160
-6.000000,8.000000,33.756000,71.000000,30.000000,40.385160
-6.000000,8.000000,33.700920,71.000000,30.000000,40.266000
-6.000000,8.000000,33.644400,71.000000,30.000000,40.143240
-6.000000,8.000000,33.581760,71.000000,30.000000,40.009680
-6.000000,8.000000,33.519120,71.000000,30.000000,39.879720
-6.000000,8.000000,33.465120,71.000000,30.000000,39.770640
-6.000000,8.000000,33.403920,71.000000,30.000000,39.646800
-6.000000,8.000000,33.340200,71.000000,30.000000,39.520080
-6.000000,8.000000,33.282240,71.000000,30.000000,39.407040
-6.000000,8.000000,33.219960,71.000000,30.000000,39.285360
-6.000000,8.000000,33.159480,71.000000,30.000000,39.167640
-6.000000,8.000000,33.094320,71.000000,30.000000,39.037320
-6.000000,8.000000,33.029880,71.000000,30.000000,38.902680
-6.000000,8.000000,32.966880,71.000000,30.000000,38.761560
-6.000000,8.000000,32.902440,71.000000,30.000000,38.612160
-6.000000,8.000000,32.835480,71.000000,30.000000,38.460600
-6.000000,8.000000,32.760600,71.000000,30.000000,38.295720
-6.000000,8.000000,32.692920,71.000000,30.000000,38.151360
-6.000000,8.000000,32.619120,71.000000,30.000000,37.998360
-6.000000,8.000000,32.545320,71.000000,30.000000,37.846800
-6.000000,8.000000,32.472960,71.000000,30.000000,37.697400
-6.000000,8.000000,32.401320,71.000000,30.000000,37.550160
-6.000000,8.000000,32.327880,71.000000,30.000000,37.396800
-6.000000,8.000000,32.255160,71.000000,30.000000,37.244880
-6.000000,8.000000,32.184240,71.000000,30.000000,37.094040
-6.000000,8.000000,32.109000,71.000000,30.000000,36.934560
-6.000000,8.000000,32.034120,71.000000,30.000000,36.779040
-6.000000,8.000000,31.959240,71.000000,30.000000,36.622800
-6.000000,8.000000,31.882920,71.000000,30.000000,36.462960
-6.000000,8.000000,31.812360,71.000000,30.000000,36.312480
-6.000000,8.000000,31.737120,71.000000,30.000000,36.152640
-6.000000,8.000000,31.660800,71.000000,30.000000,35.991720
-6.000000,8.000000,31.581240,71.000000,30.000000,35.828280
-6.000000,8.000000,31.500600,71.000000,30.000000,35.663760
-6.000000,8.000000,31.340760,71.000000,30.000000,35.340120
-6.000000,8.000000,31.256160,71.000000,30.000000,35.173440
-6.000000,8.000000,31.177680,71.000000,30.000000,35.017920
-6.000000,8.000000,31.097400,71.000000,30.000000,34.854840
-6.000000,8.000000,31.015680,71.000000,30.000000,34.689240
-6.000000,8.000000,30.932520,71.000000,30.000000,34.521120
-6.000000,8.000000,30.843960,71.000000,30.000000,34.345080
-6.000000,8.000000,30.761880,71.000000,30.000000,34.181280
-6.000000,8.000000,30.677640,71.000000,30.000000,34.011360
-6.000000,8.000000,30.593040,71.000000,30.000000,33.843600
-6.000000,8.000000,30.508800,71.000000,30.000000,33.675840
-6.000000,8.000000,30.427440,71.000000,30.000000,33.509520
-6.000000,8.000000,30.346800,71.000000,30.000000,33.341760
-6.000000,8.000000,30.267600,71.000000,30.000000,33.173640
-6.000000,8.000000,30.188040,71.000000,30.000000,33.003000
-6.000000,8.000000,30.014880,71.000000,30.000000,32.647320
-6.000000,8.000000,29.916960,71.000000,30.000000,32.450760
-6.000000,8.000000,29.830920,71.000000,30.000000,32.280120
-6.000000,8.000000,29.743800,71.000000,30.000000,32.100480
-6.000000,8.000000,29.657400,71.000000,30.000000,31.921560
-6.000000,8.000000,29.567400,71.000000,30.000000,31.745160
-6.000000,8.000000,29.473080,71.000000,30.000000,31.562640
-6.000000,8.000000,29.386680,71.000000,30.000000,31.391280
-6.000000,8.000000,29.299200,71.000000,30.000000,31.214880
-6.000000,8.000000,29.213520,71.000000,30.000000,31.040280
-6.000000,8.000000,29.124600,71.000000,30.000000,30.864240
-6.000000,8.000000,29.030280,71.000000,30.000000,30.684960
-6.000000,8.000000,28.938840,71.000000,30.000000,30.504960
-6.000000,8.000000,28.850640,71.000000,30.000000,30.322440
-6.000000,8.000000,28.763160,71.000000,30.000000,30.138120
-6.000000,8.000000,28.672800,71.000000,30.000000,29.950200
-6.000000,8.000000,28.575600,71.000000,30.000000,29.754360
-6.000000,8.000000,28.483800,71.000000,30.000000,29.571120
-6.000000,8.000000,28.388760,71.000000,30.000000,29.383200
-6.000000,8.000000,28.291200,71.000000,30.000000,29.193120
-6.000000,8.000000,28.195800,71.000000,30.000000,29.006280
-6.000000,8.000000,28.101120,71.000000,30.000000,28.824120
-6.000000,8.000000,28.007880,71.000000,30.000000,28.641960
-6.000000,8.000000,27.915720,71.000000,30.000000,28.460520
-6.000000,8.000000,27.824280,71.000000,30.000000,28.276560
-6.000000,8.000000,27.733920,71.000000,30.000000,28.091160
-6.000000,8.000000,27.643920,71.000000,30.000000,27.903240
-6.000000,8.000000,27.248280,71.000000,30.000000,27.125280
-6.000000,8.000000,27.139560,71.000000,30.000000,26.911080
-6.000000,8.000000,27.055320,71.000000,30.000000,26.741880
-6.000000,8.000000,26.960640,71.000000,30.000000,26.547840
-6.000000,8.000000,26.867040,71.000000,30.000000,26.355600
-6.000000,8.000000,26.769120,71.000000,30.000000,26.152200
-6.000000,8.000000,26.677320,71.000000,30.000000,25.962480
-6.000000,8.000000,26.580480,71.000000,30.000000,25.760880
-6.000000,8.000000,26.481120,71.000000,30.000000,25.559280
-6.000000,8.000000,26.374560,71.000000,30.000000,25.350480
-6.000000,8.000000,26.274840,71.000000,30.000000,25.155360
-6.000000,8.000000,26.175120,71.000000,30.000000,24.955560
-6.000000,8.000000,26.079360,71.000000,30.000000,24.757560
-6.000000,8.000000,25.794240,71.000000,30.000000,24.173280
-6.000000,8.000000,25.696680,71.000000,30.000000,23.979240
-6.000000,8.000000,25.599840,71.000000,30.000000,23.787360
-6.000000,8.000000,25.504800,71.000000,30.000000,23.597640
-6.000000,8.000000,25.410480,71.000000,30.000000,23.405040
-6.000000,8.000000,25.315080,71.000000,30.000000,23.212080
-6.000000,8.000000,25.220400,71.000000,30.000000,23.023440
-6.000000,8.000000,25.130760,71.000000,30.000000,22.847040
-6.000000,8.000000,25.037880,71.000000,30.000000,22.665240
-6.000000,8.000000,24.946440,71.000000,30.000000,22.487400
-6.000000,8.000000,24.858240,71.000000,30.000000,22.313160
-6.000000,8.000000,24.766080,71.000000,30.000000,22.129920
-6.000000,8.000000,24.680400,71.000000,30.000000,21.960360
-6.000000,8.000000,24.591480,71.000000,30.000000,21.784320
-6.000000,8.000000,24.509760,71.000000,30.000000,21.618360
-6.000000,8.000000,24.424080,71.000000,30.000000,21.443400
-6.000000,8.000000,24.337680,71.000000,30.000000,21.269160
-6.000000,8.000000,24.252360,71.000000,30.000000,21.097080
-6.000000,8.000000,24.166320,71.000000,30.000000,20.925000
-6.000000,8.000000,24.078840,71.000000,30.000000,20.751480
-6.000000,8.000000,23.991720,71.000000,30.000000,20.580840
-6.000000,8.000000,23.904960,71.000000,30.000000,20.411640
-6.000000,8.000000,23.818920,71.000000,30.000000,20.242800
-6.000000,8.000000,23.733240,71.000000,30.000000,20.073600
-6.000000,8.000000,23.650080,71.000000,30.000000,19.905120
-6.000000,8.000000,23.566560,71.000000,30.000000,19.732320
-6.000000,8.000000,23.481600,71.000000,30.000000,19.558080
-6.000000,8.000000,23.392320,71.000000,30.000000,19.378080
-6.000000,8.000000,23.301240,71.000000,30.000000,19.194840
-6.000000,8.000000,23.205480,71.000000,30.000000,19.004400
-6.000000,8.000000,23.107560,71.000000,30.000000,18.811440
-6.000000,8.000000,23.007120,71.000000,30.000000,18.608760
-6.000000,8.000000,22.906320,71.000000,30.000000,18.405720
-6.000000,8.000000,22.805880,71.000000,30.000000,18.205920
-6.000000,8.000000,22.704000,71.000000,30.000000,18.004320
-6.000000,8.000000,22.601040,71.000000,30.000000,17.803080
-6.000000,8.000000,22.500960,71.000000,30.000000,17.605800
-6.000000,8.000000,22.400880,71.000000,30.000000,17.408880
-6.000000,8.000000,22.298640,71.000000,30.000000,17.212320
-6.000000,8.000000,22.193160,71.000000,30.000000,17.009280
-6.000000,8.000000,22.101360,71.000000,30.000000,16.831800
-6.000000,8.000000,22.007040,71.000000,30.000000,16.645680
-6.000000,8.000000,21.911640,71.000000,30.000000,16.458840
-6.000000,8.000000,21.818760,71.000000,30.000000,16.273800
-6.000000,8.000000,21.727320,71.000000,30.000000,16.091280
-6.000000,8.000000,21.637680,71.000000,30.000000,15.910560
-6.000000,8.000000,21.549840,71.000000,30.000000,15.728040
-6.000000,8.000000,21.467760,71.000000,30.000000,15.559560
-6.000000,8.000000,21.379920,71.000000,30.000000,15.382800
-6.000000,8.000000,21.295320,71.000000,30.000000,15.222600
-6.000000,8.000000,21.206040,71.000000,30.000000,15.056640
-6.000000,8.000000,21.118920,71.000000,30.000000,14.892480
-6.000000,8.000000,21.032520,71.000000,30.000000,14.729400
-6.000000,8.000000,20.941080,71.000000,30.000000,14.555160
-6.000000,8.000000,20.864400,71.000000,30.000000,14.407200
-6.000000,8.000000,20.783760,71.000000,30.000000,14.248080
-6.000000,8.000000,20.703480,71.000000,30.000000,14.090400
-6.000000,8.000000,20.624280,71.000000,30.000000,13.935600
-6.000000,8.000000,20.546520,71.000000,30.000000,13.781520
-6.000000,8.000000,20.466600,71.000000,30.000000,13.628520
-6.000000,8.000000,20.383800,71.000000,30.000000,13.475520
-6.000000,8.000000,20.303160,71.000000,30.000000,13.321080
-6.000000,8.000000,20.223240,71.000000,30.000000,13.161960
-6.000000,8.000000,20.142960,71.000000,30.000000,12.998520
-6.000000,8.000000,20.061600,71.000000,30.000000,12.829320
-6.000000,8.000000,19.979160,71.000000,30.000000,12.658320
-6.000000,8.000000,19.894200,71.000000,30.000000,12.488040
-6.000000,8.000000,19.800960,71.000000,30.000000,12.312000
-6.000000,8.000000,19.710960,71.000000,30.000000,12.135960
-6.000000,8.000000,19.623480,71.000000,30.000000,11.958480
-6.000000,8.000000,19.535280,71.000000,30.000000,11.778840
-6.000000,8.000000,19.442040,71.000000,30.000000,11.597400
-6.000000,8.000000,19.344120,71.000000,30.000000,11.414520
